hs16 151    175 0.014
hs16 433351 433375 0.083
hs16 433426 433450 0.083
hs16 433451 433475 0.083
hs16 433476 433500 0.111
hs16 433501 433525 0.028
hs16 433526 433550 0.055
hs16 433551 433575 0.028
hs16 433576 433600 0.028
hs16 433601 433625 0.041
hs16 433626 433650 0.041
hs16 433651 433675 0.069
hs16 433676 433700 0.028
hs16 433701 433725 0.028
hs16 433726 433750 0.028
hs16 433751 433775 0.028
hs16 433776 433800 0.028
hs16 433826 433850 0.028
hs16 433851 433875 0.028
hs16 433876 433900 0.028
hs16 433926 433950 0.028
hs16 433951 433975 0.055
hs16 433976 434000 0.055
hs16 434001 434025 0.055
hs16 434026 434050 0.028
hs16 434051 434075 0.028
hs16 435476 435500 0.028
hs16 435501 435525 0.028
hs16 435526 435550 0.028
hs16 435876 435900 0.028
hs16 435901 435925 0.028
hs16 435926 435950 0.028
hs16 435976 436000 0.055
hs16 436001 436025 0.055
hs16 436026 436050 0.055
hs16 436551 436575 0.028
hs16 436576 436600 0.028
hs16 436601 436625 0.028
hs16 436651 436675 0.028
hs16 436676 436700 0.028
hs16 436701 436725 0.028
hs16 436851 436875 0.028
hs16 436876 436900 0.028
hs16 436901 436925 0.028
hs16 436926 436950 0.005
hs16 436951 436975 0.005
hs16 436976 437000 0.005
hs16 438651 438675 0.004
hs16 438676 438700 0.004
hs16 438701 438725 0.004
hs16 440201 440225 0.028
hs16 440226 440250 0.028
hs16 440251 440275 0.028
hs16 440426 440450 0.028
hs16 440451 440475 0.028
hs16 440476 440500 0.028
hs16 440651 440675 0.028
hs16 440676 440700 0.028
hs16 440701 440725 0.028
hs16 440776 440800 0.028
hs16 440801 440825 0.028
hs16 440826 440850 0.028
hs16 441776 441800 0.028
hs16 441801 441825 0.028
hs16 441826 441850 0.028
hs16 441901 441925 0.028
hs16 441926 441950 0.028
hs16 441951 441975 0.028
hs16 442051 442075 0.028
hs16 442076 442100 0.028
hs16 442101 442125 0.028
hs16 442151 442175 0.028
hs16 442176 442200 0.028
hs16 442201 442225 0.028
hs16 443876 443900 0.028
hs16 443901 443925 0.028
hs16 443926 443950 0.028
hs16 443976 444000 0.028
hs16 444001 444025 0.028
hs16 444026 444050 0.028
hs16 444251 444275 0.028
hs16 444276 444300 0.028
hs16 444301 444325 0.028
hs16 444351 444375 0.028
hs16 444376 444400 0.028
hs16 444401 444425 0.028
hs16 444801 444825 0.028
hs16 444826 444850 0.028
hs16 444851 444875 0.028
hs16 444926 444950 0.028
hs16 444951 444975 0.028
hs16 444976 445000 0.028
hs16 445251 445275 0.003
hs16 445276 445300 0.003
hs16 445301 445325 0.003
hs16 445876 445900 0.028
hs16 445901 445925 0.028
hs16 445926 445950 0.028
hs16 446076 446100 0.028
hs16 446101 446125 0.028
hs16 446126 446150 0.028
hs16 446676 446700 0.028
hs16 446701 446725 0.028
hs16 446726 446750 0.083
hs16 446751 446775 0.055
hs16 446776 446800 0.055
hs16 446801 446825 0.055
hs16 446826 446850 0.055
hs16 446851 446875 0.083
hs16 446876 446900 0.028
hs16 446901 446925 0.028
hs16 447626 447650 0.028
hs16 447651 447675 0.028
hs16 447676 447700 0.028
hs16 448001 448025 0.028
hs16 448026 448050 0.028
hs16 448051 448075 0.028
hs16 448101 448125 0.028
hs16 448126 448150 0.028
hs16 448151 448175 0.028
hs16 451426 451450 0.913
hs16 451451 451475 0.573
hs16 451476 451500 0.94
hs16 451501 451525 0.028
hs16 451876 451900 0.028
hs16 451901 451925 0.028
hs16 451926 451950 0.028
hs16 452476 452500 0.028
hs16 452501 452525 0.028
hs16 452526 452550 0.028
hs16 452576 452600 0.028
hs16 452601 452625 0.028
hs16 452626 452650 0.028
hs16 454076 454100 0.028
hs16 454101 454125 0.055
hs16 454126 454150 0.055
hs16 454151 454175 0.028
hs16 454201 454225 0.028
hs16 454226 454250 0.028
hs16 454251 454275 0.028
hs16 454576 454600 0.028
hs16 454601 454625 0.028
hs16 454626 454650 0.028
hs16 454676 454700 0.028
hs16 454701 454725 0.028
hs16 454726 454750 0.028
hs16 454801 454825 0.028
hs16 454826 454850 0.028
hs16 454851 454875 0.028
hs16 454926 454950 0.028
hs16 454951 454975 0.028
hs16 454976 455000 0.028
hs16 455401 455425 0.028
hs16 455426 455450 0.028
hs16 455451 455475 0.028
hs16 455526 455550 0.028
hs16 455551 455575 0.055
hs16 455576 455600 0.055
hs16 455601 455625 0.028
hs16 456226 456250 0.028
hs16 456251 456275 0.028
hs16 456276 456300 0.028
hs16 456351 456375 0.028
hs16 456376 456400 0.028
hs16 456401 456425 0.028
hs16 457951 457975 0.028
hs16 457976 458000 0.055
hs16 458001 458025 0.055
hs16 458026 458050 0.028
hs16 458051 458075 0.028
hs16 458076 458100 0.028
hs16 458101 458125 0.028
hs16 460851 460875 0.028
hs16 460876 460900 0.028
hs16 460901 460925 0.028
hs16 461301 461325 0.997
hs16 461326 461350 0.852
hs16 461351 461375 0.715
hs16 461376 461400 0.608
hs16 461401 461425 0.028
hs16 461701 461725 0.028
hs16 461726 461750 0.028
hs16 461751 461775 0.028
hs16 461776 461800 0.028
hs16 461801 461825 0.028
hs16 461826 461850 0.051
hs16 461851 461875 0.028
hs16 461876 461900 0.055
hs16 461901 461925 0.028
hs16 461926 461950 0.028
hs16 462051 462075 0.028
hs16 462076 462100 0.028
hs16 462101 462125 0.055
hs16 462126 462150 0.028
hs16 462151 462175 0.055
hs16 462176 462200 0.055
hs16 462201 462225 0.055
hs16 462226 462250 0.028
hs16 462701 462725 0.028
hs16 462726 462750 0.028
hs16 462751 462775 0.028
hs16 462826 462850 0.028
hs16 462851 462875 0.055
hs16 462876 462900 0.055
hs16 462901 462925 0.028
hs16 462951 462975 0.028
hs16 462976 463000 0.028
hs16 463001 463025 0.028
hs16 463026 463050 0.028
hs16 463051 463075 0.028
hs16 463076 463100 0.028
hs16 463201 463225 0.055
hs16 463226 463250 0.055
hs16 463251 463275 0.055
hs16 463676 463700 0.028
hs16 463701 463725 0.055
hs16 463726 463750 0.055
hs16 463751 463775 0.028
hs16 463776 463800 0.028
hs16 463801 463825 0.083
hs16 463826 463850 0.083
hs16 463851 463875 0.055
hs16 463901 463925 0.028
hs16 463926 463950 0.055
hs16 463951 463975 0.055
hs16 463976 464000 0.028
hs16 464026 464050 0.028
hs16 464051 464075 0.028
hs16 464076 464100 0.028
hs16 464276 464300 0.028
hs16 464301 464325 0.028
hs16 464326 464350 0.028
hs16 464426 464450 0.028
hs16 464451 464475 0.028
hs16 464476 464500 0.028
hs16 465126 465150 0.028
hs16 465151 465175 0.028
hs16 465176 465200 0.028
hs16 465226 465250 0.028
hs16 465251 465275 0.028
hs16 465276 465300 0.055
hs16 465301 465325 0.028
hs16 465326 465350 0.055
hs16 465351 465375 0.028
hs16 465376 465400 0.028
hs16 465501 465525 0.028
hs16 465526 465550 0.028
hs16 465551 465575 0.028
hs16 465651 465675 0.028
hs16 465676 465700 0.028
hs16 465701 465725 0.028
hs16 465826 465850 0.028
hs16 465851 465875 0.028
hs16 465876 465900 0.028
hs16 466101 466125 0.028
hs16 466126 466150 0.028
hs16 466151 466175 0.028
hs16 466226 466250 0.028
hs16 466251 466275 0.028
hs16 466276 466300 0.028
hs16 466326 466350 0.055
hs16 466351 466375 0.083
hs16 466376 466400 0.083
hs16 466401 466425 0.028
hs16 466451 466475 0.028
hs16 466476 466500 0.028
hs16 466501 466525 0.028
hs16 466526 466550 0.028
hs16 466551 466575 0.055
hs16 466576 466600 0.055
hs16 466601 466625 0.028
hs16 466626 466650 0.028
hs16 466651 466675 0.028
hs16 466676 466700 0.028
hs16 467126 467150 0.028
hs16 467151 467175 0.028
hs16 467176 467200 0.028
hs16 467201 467225 0.028
hs16 467226 467250 0.028
hs16 467251 467275 0.028
hs16 467276 467300 0.028
hs16 467301 467325 0.028
hs16 467326 467350 0.028
hs16 467501 467525 0.028
hs16 467526 467550 0.028
hs16 467551 467575 0.028
hs16 467876 467900 0.028
hs16 467901 467925 0.028
hs16 467926 467950 0.028
hs16 468001 468025 0.028
hs16 468026 468050 0.028
hs16 468051 468075 0.028
hs16 468626 468650 0.028
hs16 468651 468675 0.028
hs16 468676 468700 0.028
hs16 469076 469100 0.028
hs16 469101 469125 0.028
hs16 469126 469150 0.028
hs16 469201 469225 0.028
hs16 469226 469250 0.028
hs16 469251 469275 0.028
hs16 469476 469500 0.028
hs16 469501 469525 0.028
hs16 469526 469550 0.028
hs16 469626 469650 0.028
hs16 469651 469675 0.028
hs16 469676 469700 0.028
hs16 469826 469850 0.028
hs16 469851 469875 0.028
hs16 469876 469900 0.028
hs16 470026 470050 0.028
hs16 470051 470075 0.028
hs16 470076 470100 0.028
hs16 470476 470500 0.028
hs16 470501 470525 0.055
hs16 470526 470550 0.055
hs16 470551 470575 0.055
hs16 470576 470600 0.028
hs16 470601 470625 0.028
hs16 471351 471375 0.028
hs16 471376 471400 0.055
hs16 471401 471425 0.055
hs16 471426 471450 0.028
hs16 471451 471475 0.028
hs16 471476 471500 0.028
hs16 471501 471525 0.028
hs16 472501 472525 0.053
hs16 472526 472550 0.989
hs16 472551 472575 0.963
hs16 472576 472600 0.938
hs16 472601 472625 0.581
hs16 472626 472650 0.359
hs16 472651 472675 0.436
hs16 472676 472700 0.385
hs16 472701 472725 0.325
hs16 472726 472750 0.189
hs16 472876 472900 0.053
hs16 472901 472925 0.079
hs16 472926 472950 0.079
hs16 472951 472975 0.028
hs16 472976 473000 0.028
hs16 473001 473025 0.053
hs16 473026 473050 0.079
hs16 473051 473075 0.053
hs16 473076 473100 0.028
hs16 473551 473575 0.027
hs16 473576 473600 0.055
hs16 473601 473625 0.055
hs16 473626 473650 0.027
hs16 473676 473700 0.055
hs16 473701 473725 0.055
hs16 473726 473750 0.055
hs16 473951 473975 0.027
hs16 473976 474000 0.027
hs16 474001 474025 0.027
hs16 474051 474075 0.083
hs16 474076 474100 0.083
hs16 474101 474125 0.083
hs16 474376 474400 0.006
hs16 474401 474425 0.006
hs16 474426 474450 0.006
hs16 474676 474700 0.028
hs16 474701 474725 0.028
hs16 474726 474750 0.028
hs16 474751 474775 0.028
hs16 474776 474800 0.028
hs16 474801 474825 0.028
hs16 474876 474900 0.055
hs16 474901 474925 0.055
hs16 474926 474950 0.055
hs16 474976 475000 0.028
hs16 475001 475025 0.028
hs16 475026 475050 0.055
hs16 475051 475075 0.028
hs16 475076 475100 0.028
hs16 475151 475175 0.028
hs16 475176 475200 0.028
hs16 475201 475225 0.028
hs16 476751 476775 0.028
hs16 476776 476800 0.028
hs16 476801 476825 0.028
hs16 476826 476850 0.028
hs16 476851 476875 0.028
hs16 476876 476900 0.028
hs16 477526 477550 0.028
hs16 477551 477575 0.028
hs16 477576 477600 0.028
hs16 478051 478075 0.028
hs16 478076 478100 0.028
hs16 478101 478125 0.028
hs16 478776 478800 0.028
hs16 478801 478825 0.028
hs16 478826 478850 0.028
hs16 478876 478900 0.193
hs16 478901 478925 0.412
hs16 478926 478950 0.495
hs16 478951 478975 0.412
hs16 478976 479000 0.385
hs16 479001 479025 0.246
hs16 479026 479050 0.028
hs16 479126 479150 0.028
hs16 479151 479175 0.028
hs16 479176 479200 0.055
hs16 479201 479225 0.028
hs16 479226 479250 0.028
hs16 479276 479300 0.028
hs16 479301 479325 0.028
hs16 479326 479350 0.028
hs16 479701 479725 0.055
hs16 479726 479750 0.055
hs16 479751 479775 0.055
hs16 479826 479850 0.028
hs16 479851 479875 0.028
hs16 479876 479900 0.028
hs16 480576 480600 0.054
hs16 480601 480625 0.054
hs16 480626 480650 0.082
hs16 480651 480675 0.028
hs16 480676 480700 0.028
hs16 480701 480725 0.028
hs16 480726 480750 0.028
hs16 480751 480775 0.054
hs16 480776 480800 0.028
hs16 480801 480825 0.028
hs16 480876 480900 0.028
hs16 480901 480925 0.028
hs16 480926 480950 0.082
hs16 480951 480975 0.082
hs16 480976 481000 0.111
hs16 481001 481025 0.054
hs16 481026 481050 0.082
hs16 481051 481075 0.054
hs16 481076 481100 0.054
hs16 481126 481150 0.028
hs16 481151 481175 0.193
hs16 481176 481200 0.193
hs16 481201 481225 0.276
hs16 481226 481250 0.137
hs16 481251 481275 0.165
hs16 481351 481375 0.028
hs16 481376 481400 0.028
hs16 481401 481425 0.028
hs16 481501 481525 0.028
hs16 481526 481550 0.111
hs16 481551 481575 0.111
hs16 481576 481600 0.082
hs16 481626 481650 0.165
hs16 481651 481675 0.165
hs16 481676 481700 0.194
hs16 481701 481725 0.028
hs16 481726 481750 0.028
hs16 481776 481800 0.055
hs16 481801 481825 0.055
hs16 481826 481850 0.055
hs16 481926 481950 0.028
hs16 481951 481975 0.028
hs16 481976 482000 0.055
hs16 482001 482025 0.028
hs16 482026 482050 0.028
hs16 482076 482100 0.028
hs16 482101 482125 0.028
hs16 482126 482150 0.028
hs16 482151 482175 0.028
hs16 482176 482200 0.055
hs16 482201 482225 0.055
hs16 482226 482250 0.028
hs16 482326 482350 0.055
hs16 482576 482600 0.083
hs16 482601 482625 0.11
hs16 482626 482650 0.111
hs16 482651 482675 0.028
hs16 482676 482700 0.055
hs16 482701 482725 0.111
hs16 482726 482750 0.111
hs16 482751 482775 0.083
hs16 482776 482800 0.028
hs16 482801 482825 0.111
hs16 482826 482850 0.083
hs16 482851 482875 0.083
hs16 482901 482925 0.028
hs16 482926 482950 0.028
hs16 482951 482975 0.028
hs16 483051 483075 0.028
hs16 483076 483100 0.028
hs16 483101 483125 0.028
hs16 483126 483150 0.028
hs16 483151 483175 0.028
hs16 483176 483200 0.028
hs16 483401 483425 0.028
hs16 483426 483450 0.028
hs16 483451 483475 0.055
hs16 483476 483500 0.028
hs16 483501 483525 0.028
hs16 483576 483600 0.028
hs16 483601 483625 0.028
hs16 483626 483650 0.028
hs16 484551 484575 0.028
hs16 484576 484600 0.028
hs16 484601 484625 0.028
hs16 484651 484675 0.028
hs16 484676 484700 0.076
hs16 484701 484725 0.105
hs16 484726 484750 0.076
hs16 484751 484775 0.105
hs16 484776 484800 0.445
hs16 484801 484825 0.795
hs16 484826 484850 1.047
hs16 484851 484875 1.086
hs16 484876 484900 0.96
hs16 484901 484925 0.746
hs16 484926 484950 0.581
hs16 484951 484975 0.6
hs16 484976 485000 0.785
hs16 485001 485025 0.591
hs16 485026 485050 0.338
hs16 485051 485075 0.096
hs16 485076 485100 0.134
hs16 485101 485125 0.212
hs16 485126 485150 0.164
hs16 485151 485175 0.134
hs16 485176 485200 0.105
hs16 485201 485225 0.105
hs16 485226 485250 0.105
hs16 485251 485275 0.105
hs16 485276 485300 0.076
hs16 485301 485325 0.047
hs16 485351 485375 0.028
hs16 485376 485400 0.028
hs16 485401 485425 0.028
hs16 485501 485525 0.028
hs16 485526 485550 0.028
hs16 485551 485575 0.047
hs16 485576 485600 0.028
hs16 485601 485625 0.028
hs16 485651 485675 0.028
hs16 485676 485700 0.028
hs16 485701 485725 0.028
hs16 485826 485850 0.028
hs16 485851 485875 0.028
hs16 485876 485900 0.028
hs16 485976 486000 0.028
hs16 486001 486025 0.028
hs16 486026 486050 0.028
hs16 486101 486125 0.028
hs16 486126 486150 0.028
hs16 486151 486175 0.028
hs16 486201 486225 0.028
hs16 486226 486250 0.028
hs16 486251 486275 0.054
hs16 486276 486300 0.054
hs16 486301 486325 0.054
hs16 486326 486350 0.054
hs16 486351 486375 0.028
hs16 486376 486400 0.11
hs16 486401 486425 0.082
hs16 486426 486450 0.11
hs16 486451 486475 0.028
hs16 486476 486500 0.054
hs16 486501 486525 0.028
hs16 486526 486550 0.028
hs16 486551 486575 0.028
hs16 486576 486600 0.193
hs16 486601 486625 0.249
hs16 486626 486650 0.249
hs16 486651 486675 0.082
hs16 486676 486700 0.138
hs16 486701 486725 0.11
hs16 486726 486750 0.138
hs16 486751 486775 0.083
hs16 486776 486800 0.083
hs16 486801 486825 0.055
hs16 486826 486850 0.275
hs16 486851 486875 0.495
hs16 486876 486900 0.11
hs16 486901 486925 0.193
hs16 486926 486950 0.22
hs16 486951 486975 0.193
hs16 486976 487000 0.11
hs16 487001 487025 0.11
hs16 487026 487050 0.11
hs16 487051 487075 0.138
hs16 487076 487100 0.165
hs16 487101 487125 0.11
hs16 487126 487150 0.055
hs16 487176 487200 0.083
hs16 487201 487225 0.083
hs16 487226 487250 0.11
hs16 487251 487275 0.193
hs16 487276 487300 0.385
hs16 487301 487325 0.577
hs16 487326 487350 0.495
hs16 487351 487375 0.303
hs16 487376 487400 0.303
hs16 487401 487425 0.248
hs16 487426 487450 0.193
hs16 487451 487475 0.055
hs16 487476 487500 0.083
hs16 487501 487525 0.083
hs16 487526 487550 0.055
hs16 487551 487575 0.028
hs16 487576 487600 0.028
hs16 487601 487625 0.028
hs16 487626 487650 0.028
hs16 487651 487675 0.055
hs16 487676 487700 0.055
hs16 487701 487725 0.028
hs16 487726 487750 0.164
hs16 487751 487775 0.22
hs16 487776 487800 0.304
hs16 487801 487825 0.164
hs16 487826 487850 0.193
hs16 487851 487875 0.193
hs16 487876 487900 0.22
hs16 487901 487925 0.138
hs16 487926 487950 0.083
hs16 487951 487975 0.028
hs16 487976 488000 0.083
hs16 488001 488025 0.054
hs16 488026 488050 0.109
hs16 488051 488075 0.138
hs16 488076 488100 0.164
hs16 488101 488125 0.138
hs16 488126 488150 0.054
hs16 488151 488175 0.028
hs16 488176 488200 0.028
hs16 488201 488225 0.083
hs16 488226 488250 0.109
hs16 488251 488275 0.083
hs16 488276 488300 0.054
hs16 488301 488325 0.028
hs16 488326 488350 0.028
hs16 488351 488375 0.028
hs16 488376 488400 0.083
hs16 488401 488425 0.138
hs16 488426 488450 0.138
hs16 488451 488475 0.083
hs16 488476 488500 0.028
hs16 488501 488525 0.054
hs16 488526 488550 0.22
hs16 488551 488575 0.332
hs16 488576 488600 0.275
hs16 488601 488625 0.138
hs16 488626 488650 0.028
hs16 488651 488675 0.028
hs16 488676 488700 0.028
hs16 488701 488725 0.028
hs16 488726 488750 0.054
hs16 488751 488775 0.11
hs16 488776 488800 0.11
hs16 488801 488825 0.083
hs16 488851 488875 0.028
hs16 488876 488900 0.11
hs16 488901 488925 0.165
hs16 488926 488950 0.138
hs16 488951 488975 0.055
hs16 488976 489000 0.028
hs16 489001 489025 0.055
hs16 489026 489050 0.11
hs16 489051 489075 0.083
hs16 489076 489100 0.083
hs16 489101 489125 0.028
hs16 489126 489150 0.22
hs16 489151 489175 0.193
hs16 489176 489200 0.413
hs16 489201 489225 0.385
hs16 489226 489250 0.526
hs16 489251 489275 0.358
hs16 489276 489300 0.303
hs16 489301 489325 0.303
hs16 489326 489350 0.358
hs16 489351 489375 0.248
hs16 489376 489400 0.165
hs16 489401 489425 0.083
hs16 489426 489450 0.11
hs16 489451 489475 0.138
hs16 489476 489500 0.193
hs16 489501 489525 0.165
hs16 489526 489550 0.11
hs16 489551 489575 0.028
hs16 489576 489600 0.059
hs16 489601 489625 0.032
hs16 489626 489650 0.087
hs16 489651 489675 0.083
hs16 489676 489700 0.083
hs16 489701 489725 0.055
hs16 489726 489750 0.083
hs16 489751 489775 0.138
hs16 489776 489800 0.11
hs16 489801 489825 0.054
hs16 489826 489850 0.082
hs16 489851 489875 0.193
hs16 489876 489900 0.221
hs16 489901 489925 0.221
hs16 489926 489950 0.11
hs16 489951 489975 0.11
hs16 489976 490000 0.138
hs16 490001 490025 0.138
hs16 490026 490050 0.138
hs16 490051 490075 0.028
hs16 490076 490100 0.028
hs16 490101 490125 0.054
hs16 490126 490150 0.082
hs16 490151 490175 0.082
hs16 490176 490200 0.028
hs16 490276 490300 0.028
hs16 490301 490325 0.082
hs16 490326 490350 0.138
hs16 490351 490375 0.138
hs16 490376 490400 0.082
hs16 490401 490425 0.054
hs16 490426 490450 0.028
hs16 490451 490475 0.082
hs16 490476 490500 0.054
hs16 490501 490525 0.082
hs16 490526 490550 0.054
hs16 490551 490575 0.082
hs16 490576 490600 0.064
hs16 490601 490625 0.064
hs16 490626 490650 0.036
hs16 490651 490675 0.028
hs16 490726 490750 0.028
hs16 490751 490775 0.028
hs16 490776 490800 0.054
hs16 490801 490825 0.028
hs16 490826 490850 0.053
hs16 490851 490875 0.053
hs16 490876 490900 0.164
hs16 490901 490925 0.192
hs16 490926 490950 0.192
hs16 490951 490975 0.11
hs16 490976 491000 0.082
hs16 491001 491025 0.082
hs16 491026 491050 0.053
hs16 491051 491075 0.053
hs16 491076 491100 0.082
hs16 491101 491125 0.164
hs16 491126 491150 0.164
hs16 491151 491175 0.331
hs16 491176 491200 0.303
hs16 491201 491225 0.388
hs16 491226 491250 0.192
hs16 491251 491275 0.192
hs16 491276 491300 0.164
hs16 491301 491325 0.226
hs16 491326 491350 0.201
hs16 491351 491375 0.172
hs16 491376 491400 0.082
hs16 491401 491425 0.082
hs16 491426 491450 0.062
hs16 491451 491475 0.067
hs16 491476 491500 0.067
hs16 491501 491525 0.116
hs16 491526 491550 0.11
hs16 491551 491575 0.11
hs16 491576 491600 0.11
hs16 491601 491625 0.11
hs16 491626 491650 0.138
hs16 491651 491675 0.138
hs16 491676 491700 0.164
hs16 491701 491725 0.138
hs16 491726 491750 0.082
hs16 491751 491775 0.082
hs16 491776 491800 0.11
hs16 491801 491825 0.138
hs16 491826 491850 0.11
hs16 491851 491875 0.11
hs16 491876 491900 0.082
hs16 491901 491925 0.164
hs16 491926 491950 0.138
hs16 491951 491975 0.172
hs16 491976 492000 0.172
hs16 492001 492025 0.201
hs16 492026 492050 0.164
hs16 492051 492075 0.221
hs16 492076 492100 0.221
hs16 492101 492125 0.36
hs16 492126 492150 0.303
hs16 492151 492175 0.36
hs16 492176 492200 0.192
hs16 492201 492225 0.249
hs16 492226 492250 0.164
hs16 492251 492275 0.138
hs16 492276 492300 0.028
hs16 492301 492325 0.053
hs16 492326 492350 0.053
hs16 492351 492375 0.028
hs16 492376 492400 0.028
hs16 492401 492425 0.082
hs16 492426 492450 0.082
hs16 492451 492475 0.053
hs16 492476 492500 0.028
hs16 492501 492525 0.11
hs16 492526 492550 0.138
hs16 492551 492575 0.138
hs16 492576 492600 0.082
hs16 492601 492625 0.053
hs16 492626 492650 0.11
hs16 492651 492675 0.11
hs16 492676 492700 0.164
hs16 492701 492725 0.164
hs16 492726 492750 0.164
hs16 492751 492775 0.138
hs16 492776 492800 0.082
hs16 492801 492825 0.164
hs16 492826 492850 0.192
hs16 492851 492875 0.191
hs16 492876 492900 0.138
